year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
a1,b3,c25,d15,5,14.0,1006.0,NW,8.05,i0,0,20.0
a1,b3,c25,d16,4,14.0,1006.0,NW,15.2,i0,0,15.0
a1,b3,c25,d17,3,15.0,1007.0,NW,21.01,i0,0,13.0
a1,b3,c25,d18,3,15.0,1007.0,NW,25.03,i0,0,16.0
a1,b3,c25,d19,3,15.0,1007.0,NW,28.16,i0,0,18.0
a1,b3,c25,d20,4,11.0,1008.0,NE,0.89,i0,0,22.0
a1,b3,c25,d21,4,9.0,1008.0,cv,0.89,i0,0,63.0
a1,b3,c25,d22,4,10.0,1008.0,cv,1.78,i0,0,68.0
a1,b3,c25,d23,4,7.0,1008.0,cv,2.23,i0,0,82.0
a1,b3,c26,d0,4,7.0,1008.0,NE,1.79,i0,0,79.0
a1,b3,c26,d1,4,7.0,1008.0,NW,1.79,i0,0,51.0
a1,b3,c26,d2,3,6.0,1009.0,NW,4.92,i0,0,46.0
a1,b3,c26,d3,3,5.0,1009.0,NW,8.05,i0,0,67.0
a1,b3,c26,d4,3,5.0,1009.0,NW,9.84,i0,0,54.0
a1,b3,c26,d5,2,6.0,1010.0,NW,12.97,i0,0,43.0
a1,b3,c26,d6,3,7.0,1010.0,NW,16.1,i0,0,42.0
a1,b3,c26,d7,4,10.0,1012.0,cv,0.89,i0,0,44.0
a1,b3,c26,d8,3,14.0,1013.0,SE,1.79,i0,0,29.0
a1,b3,c26,d9,-4,16.0,1013.0,NE,5.81,i0,0,29.0
a1,b3,c26,d10,-4,18.0,1013.0,NE,10.73,i0,0,25.0
a1,b3,c26,d11,-3,18.0,1012.0,NE,13.86,i0,0,20.0
a1,b3,c26,d12,-2,20.0,1011.0,SE,3.13,i0,0,19.0
a1,b3,c26,d13,-3,20.0,1011.0,NE,3.13,i0,0,25.0
a1,b3,c26,d14,-3,21.0,1010.0,cv,1.79,i0,0,27.0
a1,b3,c26,d15,-2,22.0,1009.0,SE,4.02,i0,0,27.0
a1,b3,c26,d16,2,20.0,1009.0,SE,11.17,i0,0,36.0
a1,b3,c26,d17,2,19.0,1009.0,SE,16.98,i0,0,39.0
a1,b3,c26,d18,1,18.0,1009.0,SE,21.0,i0,0,47.0
a1,b3,c26,d19,2,16.0,1009.0,SE,24.13,i0,0,62.0
a1,b3,c26,d20,4,15.0,1010.0,SE,28.15,i0,0,64.0
a1,b3,c26,d21,3,15.0,1010.0,SE,33.07,i0,0,73.0
a1,b3,c26,d22,4,12.0,1011.0,SE,34.86,i0,0,59.0
a1,b3,c26,d23,4,12.0,1011.0,SE,37.99,i0,0,60.0
a1,b3,c27,d0,4,12.0,1011.0,SE,41.12,i0,0,61.0
a1,b3,c27,d1,3,12.0,1011.0,SE,42.91,i0,0,61.0
a1,b3,c27,d2,4,12.0,1010.0,SE,44.7,i0,0,59.0
a1,b3,c27,d3,5,13.0,1009.0,SE,48.72,i0,0,63.0
a1,b3,c27,d4,4,11.0,1009.0,cv,1.79,i0,0,70.0
a1,b3,c27,d5,4,10.0,1009.0,NE,1.79,i0,0,64.0
a1,b3,c27,d6,4,10.0,1009.0,SE,1.79,i0,0,75.0
a1,b3,c27,d7,5,12.0,1009.0,SE,3.58,i0,0,82.0
a1,b3,c27,d8,4,13.0,1009.0,SE,5.37,i0,0,93.0
a1,b3,c27,d9,3,15.0,1009.0,NE,3.13,i0,0,90.0
a1,b3,c27,d10,2,17.0,1008.0,NE,4.92,i0,0,84.0
a1,b3,c27,d11,3,19.0,1007.0,cv,1.79,i0,0,84.0
a1,b3,c27,d12,2,20.0,1006.0,cv,3.58,i0,0,99.0
a1,b3,c27,d13,4,22.0,1005.0,SE,3.13,i0,0,105.0
a1,b3,c28,d0,8,16.0,1002.0,cv,0.89,i0,0,165.0
a1,b3,c28,d8,10,15.0,1000.0,NW,1.79,i0,0,166.0
a1,b3,c28,d9,10,16.0,998.0,SE,1.79,i0,0,185.0
a1,b3,c28,d10,10,18.0,997.0,SE,4.92,i0,0,162.0
a1,b3,c28,d11,10,19.0,997.0,SE,8.05,i0,0,163.0
a1,b3,c28,d12,10,20.0,997.0,SE,9.84,i0,0,172.0
a1,b3,c28,d13,10,20.0,996.0,SE,12.97,i0,0,165.0
a1,b3,c28,d14,10,20.0,996.0,SE,16.1,i0,0,163.0
a1,b3,c28,d15,10,20.0,998.0,SE,19.23,i0,0,152.0
a1,b3,c28,d16,10,19.0,998.0,SE,21.02,i0,0,157.0
a1,b3,c28,d17,11,18.0,998.0,SE,24.15,i0,0,162.0
a1,b3,c28,d18,13,15.0,998.0,SE,28.17,i0,1,171.0
a1,b3,c28,d19,13,15.0,999.0,SE,31.3,i0,0,172.0
a1,b3,c28,d20,13,15.0,1000.0,SE,34.43,i0,0,170.0
a1,b3,c28,d21,12,14.0,1001.0,SE,36.22,i0,0,168.0
a1,b3,c28,d22,12,13.0,1000.0,NE,0.89,i0,0,172.0
a1,b3,c28,d23,12,13.0,1000.0,cv,0.89,i0,0,168.0
a1,b3,c29,d0,12,13.0,1000.0,cv,1.78,i0,0,178.0
a1,b3,c29,d1,11,12.0,1000.0,cv,2.67,i0,0,170.0
a1,b3,c29,d2,12,12.0,999.0,SE,1.79,i0,0,172.0
a1,b3,c29,d3,12,13.0,1000.0,SE,3.58,i0,0,186.0
a1,b3,c29,d4,12,13.0,999.0,SE,6.71,i0,0,176.0
a1,b3,c29,d5,12,13.0,999.0,SE,9.84,i0,0,183.0
a1,b3,c29,d6,12,13.0,999.0,SE,11.63,i0,0,194.0
a1,b3,c29,d7,12,13.0,1000.0,SE,13.42,i0,0,195.0
a1,b3,c29,d8,12,13.0,999.0,SE,16.55,i0,0,200.0
a1,b3,c29,d9,12,14.0,1000.0,SE,18.34,i0,0,218.0
a1,b3,c29,d10,12,16.0,999.0,SE,21.47,i0,0,232.0
a1,b3,c29,d11,0,19.0,1000.0,cv,5.81,i0,0,187.0
a1,b3,c29,d12,-3,20.0,1001.0,NW,12.96,i0,0,97.0
a1,b3,c29,d13,-2,19.0,1001.0,NW,28.16,i0,0,76.0
a1,b3,c29,d14,1,18.0,1001.0,NW,41.12,i0,0,53.0
a1,b3,c29,d15,0,19.0,1001.0,NW,53.19,i0,0,36.0
a1,b3,c29,d16,-2,19.0,1001.0,NW,66.15,i0,0,41.0
a1,b3,c29,d17,-1,19.0,1002.0,NW,74.2,i0,0,81.0
a1,b3,c29,d18,-2,18.0,1003.0,NW,85.38,i0,0,120.0
a1,b3,c29,d19,-1,17.0,1004.0,NW,98.34,i0,0,201.0
a1,b3,c29,d20,-1,17.0,1006.0,NW,109.52,i0,0,214.0
a1,b3,c29,d21,-1,17.0,1007.0,NW,119.35,i0,0,238.0
a1,b3,c29,d22,-1,17.0,1007.0,NW,125.16,i0,0,251.0
a1,b3,c29,d23,-3,17.0,1007.0,NW,132.31,i0,0,234.0
a1,b4,c0,d0,-3,17.0,1007.0,NW,139.46,i0,0,164.0
a1,b4,c0,d1,-3,17.0,1008.0,NW,145.27,i0,0,136.0
a1,b4,c0,d2,-3,16.0,1008.0,NW,150.19,i0,0,108.0
a1,b4,c0,d3,-3,17.0,1009.0,NW,156.0,i0,0,88.0
a1,b4,c0,d4,-3,17.0,1009.0,NW,164.05,i0,0,65.0
a1,b4,c0,d5,-2,16.0,1009.0,NW,169.86,i0,0,83.0
a1,b4,c0,d6,-2,17.0,1011.0,NW,177.01,i0,0,96.0
a1,b4,c0,d7,-1,18.0,1011.0,NW,185.06,i0,0,100.0
a1,b4,c0,d8,-1,20.0,1011.0,NW,194.0,i0,0,99.0
a1,b4,c0,d9,0,22.0,1012.0,NW,199.81,i0,0,89.0
a1,b4,c0,d10,-1,24.0,1012.0,NW,205.62,i0,0,86.0
a1,b4,c0,d11,-1,25.0,1011.0,NW,209.64,i0,0,60.0
a1,b4,c0,d12,-2,25.0,1011.0,NW,216.79,i0,0,49.0
a1,b4,c0,d13,-3,26.0,1010.0,NW,225.73,i0,0,38.0
a1,b4,c0,d14,-3,27.0,1010.0,NW,234.67,i0,0,38.0
a1,b4,c0,d15,-2,27.0,1009.0,NW,242.72,i0,0,42.0
a1,b4,c0,d16,-3,26.0,1009.0,NW,247.64,i0,0,39.0
a1,b4,c0,d17,-3,27.0,1009.0,NW,252.56,i0,0,31.0
a1,b4,c0,d18,-4,26.0,1009.0,NW,255.69,i0,0,41.0
a1,b4,c0,d19,-1,23.0,1010.0,SE,3.13,i0,0,33.0
a1,b4,c0,d20,-1,22.0,1010.0,SE,7.15,i0,0,37.0
a1,b4,c0,d21,0,23.0,1011.0,SE,12.07,i0,0,40.0
a1,b4,c0,d22,0,22.0,1011.0,NW,1.79,i0,0,37.0
a1,b4,c0,d23,0,20.0,1011.0,NW,4.92,i0,0,33.0
a1,b4,c1,d0,1,18.0,1012.0,NW,8.05,i0,0,38.0
a1,b4,c1,d1,-1,18.0,1012.0,NW,11.18,i0,0,48.0
a1,b4,c1,d2,-3,17.0,1012.0,NW,15.2,i0,0,26.0
a1,b4,c1,d3,-1,12.0,1012.0,NW,16.99,i0,0,15.0
a1,b4,c1,d4,-1,11.0,1012.0,cv,0.89,i0,0,18.0
a1,b4,c1,d5,2,10.0,1012.0,cv,1.78,i0,0,17.0
a1,b4,c1,d6,2,10.0,1012.0,NW,1.79,i0,0,15.0
a1,b4,c1,d7,-1,16.0,1012.0,NW,4.92,i0,0,24.0
a1,b4,c1,d8,-1,19.0,1012.0,NW,6.71,i0,0,23.0
a1,b4,c1,d9,-3,23.0,1012.0,NW,13.86,i0,0,20.0
a1,b4,c1,d10,-7,25.0,1012.0,NW,23.69,i0,0,27.0
a1,b4,c1,d11,-8,25.0,1012.0,NW,35.76,i0,0,14.0
a1,b4,c1,d12,-8,26.0,1011.0,NW,47.83,i0,0,12.0
a1,b4,c1,d13,-7,26.0,1010.0,NW,59.01,i0,0,16.0
a1,b4,c1,d14,-9,26.0,1010.0,NW,71.08,i0,0,27.0
a1,b4,c1,d15,-9,26.0,1010.0,NW,83.15,i0,0,24.0
a1,b4,c1,d16,-9,26.0,1009.0,NW,94.33,i0,0,41.0
a1,b4,c1,d17,-10,25.0,1009.0,NW,102.38,i0,0,31.0
a1,b4,c1,d18,-11,23.0,1010.0,NW,108.19,i0,0,23.0
a1,b4,c1,d19,-11,21.0,1010.0,NW,112.21,i0,0,19.0
a1,b4,c1,d20,-11,17.0,1011.0,NW,115.34,i0,0,34.0
a1,b4,c1,d21,-11,17.0,1013.0,NW,118.47,i0,0,34.0
a1,b4,c1,d22,-10,17.0,1013.0,NW,120.26,i0,0,21.0
a1,b4,c1,d23,-10,18.0,1014.0,NW,124.28,i0,0,14.0
a1,b4,c2,d0,-9,15.0,1015.0,NW,128.3,i0,0,13.0
a1,b4,c2,d1,-9,16.0,1015.0,cv,0.89,i0,0,16.0
a1,b4,c2,d2,-8,17.0,1015.0,NW,4.02,i0,0,12.0
a1,b4,c2,d3,-8,17.0,1015.0,NW,11.17,i0,0,8.0
a1,b4,c2,d4,-7,16.0,1015.0,NW,16.09,i0,0,7.0
a1,b4,c2,d5,-7,15.0,1015.0,NW,20.11,i0,0,7.0
a1,b4,c2,d6,-4,13.0,1016.0,NW,21.9,i0,0,8.0
a1,b4,c2,d7,-2,17.0,1017.0,NW,23.69,i0,0,11.0
a1,b4,c2,d8,-3,19.0,1017.0,NE,3.13,i0,0,13.0
a1,b4,c2,d9,-3,20.0,1017.0,NW,3.13,i0,0,14.0
a1,b4,c2,d10,-3,23.0,1017.0,NE,3.13,i0,0,14.0
a1,b4,c2,d11,-3,22.0,1016.0,cv,1.79,i0,0,14.0
a1,b4,c2,d12,-2,23.0,1016.0,SE,1.79,i0,0,13.0
a1,b4,c2,d13,-2,24.0,1015.0,cv,1.79,i0,0,15.0
a1,b4,c2,d14,-2,24.0,1014.0,SE,1.79,i0,0,16.0
a1,b4,c2,d15,-3,24.0,1013.0,cv,1.79,i0,0,13.0
a1,b4,c2,d16,0,24.0,1012.0,SE,1.79,i0,0,36.0
a1,b4,c2,d17,-2,24.0,1013.0,SE,5.81,i0,0,33.0
a1,b4,c2,d18,-2,23.0,1013.0,SE,10.73,i0,0,33.0
a1,b4,c2,d19,-2,21.0,1013.0,SE,14.75,i0,0,28.0
a1,b4,c2,d20,-2,19.0,1013.0,SE,17.88,i0,0,27.0
a1,b4,c2,d21,0,19.0,1014.0,SE,21.01,i0,0,35.0
a1,b4,c2,d22,1,18.0,1014.0,SE,24.14,i0,0,45.0
a1,b4,c2,d23,3,18.0,1014.0,SE,27.27,i0,0,57.0
a1,b4,c3,d0,4,17.0,1014.0,SE,31.29,i0,0,68.0
a1,b4,c3,d1,4,16.0,1013.0,SE,33.08,i0,0,79.0
a1,b4,c3,d2,4,15.0,1013.0,SE,36.21,i0,0,65.0
a1,b4,c3,d3,4,15.0,1012.0,SE,38.0,i0,0,70.0
a1,b4,c3,d4,5,15.0,1012.0,SE,39.79,i0,0,79.0
a1,b4,c3,d5,6,14.0,1012.0,SE,41.58,i0,0,81.0
a1,b4,c3,d6,6,15.0,1012.0,SE,44.71,i0,0,93.0
a1,b4,c3,d7,6,16.0,1013.0,SE,48.73,i0,0,81.0
a1,b4,c3,d8,8,15.0,1013.0,SE,51.86,i0,0,50.0
a1,b4,c3,d9,7,16.0,1013.0,SE,55.88,i0,0,63.0
a1,b4,c3,d10,7,15.0,1013.0,SE,59.9,i0,0,44.0
a1,b4,c3,d11,7,16.0,1013.0,SE,63.92,i0,0,42.0
a1,b4,c3,d12,6,17.0,1012.0,SE,67.05,i0,0,39.0
a1,b4,c3,d13,7,16.0,1011.0,SE,71.97,i0,0,55.0
a1,b4,c3,d14,8,16.0,1009.0,SE,75.1,i0,0,48.0
a1,b4,c3,d15,8,15.0,1008.0,SE,78.23,i0,0,53.0
a1,b4,c3,d16,9,15.0,1007.0,SE,81.36,i0,0,43.0
a1,b4,c3,d17,9,15.0,1007.0,SE,83.15,i0,0,54.0
a1,b4,c3,d18,10,14.0,1007.0,SE,84.94,i0,1,58.0
a1,b4,c3,d19,11,14.0,1007.0,cv,0.89,i0,0,63.0
a1,b4,c3,d20,11,12.0,1006.0,cv,1.78,i0,0,80.0
a1,b4,c3,d21,10,14.0,1007.0,SE,4.02,i0,0,95.0
a1,b4,c3,d22,9,13.0,1006.0,SE,5.81,i0,0,93.0
a1,b4,c3,d23,9,11.0,1006.0,SE,6.7,i0,0,94.0
a1,b4,c4,d0,9,12.0,1005.0,cv,0.89,i0,1,98.0
a1,b4,c4,d1,8,13.0,1004.0,cv,1.78,i0,0,110.0
a1,b4,c4,d2,10,12.0,1003.0,cv,2.67,i0,0,113.0
a1,b4,c4,d3,10,11.0,1003.0,cv,3.12,i0,0,107.0
a1,b4,c4,d4,10,12.0,1002.0,NW,1.79,i0,1,114.0
a1,b4,c4,d5,10,11.0,1001.0,SE,1.79,i0,0,123.0
a1,b4,c4,d6,10,12.0,1001.0,SE,4.92,i0,0,130.0
a1,b4,c4,d7,11,12.0,1001.0,NW,1.79,i0,0,136.0
a1,b4,c4,d8,12,13.0,1001.0,cv,0.89,i0,0,147.0
a1,b4,c4,d9,12,14.0,1001.0,cv,1.78,i0,0,148.0
a1,b4,c4,d10,12,15.0,1002.0,NW,4.92,i0,0,168.0
a1,b4,c4,d11,11,17.0,1002.0,cv,1.79,i0,0,201.0
a1,b4,c4,d12,11,18.0,1002.0,cv,2.68,i0,0,188.0
a1,b4,c4,d13,10,21.0,1001.0,NW,3.13,i0,0,150.0
a1,b4,c4,d14,-3,23.0,1001.0,NW,12.96,i0,0,118.0
a1,b4,c4,d15,-6,23.0,1001.0,NW,22.79,i0,0,84.0
a1,b4,c4,d16,-6,23.0,1001.0,NW,30.84,i0,0,59.0
a1,b4,c4,d17,-7,23.0,1001.0,NW,38.89,i0,0,44.0
a1,b4,c4,d18,-7,22.0,1001.0,NW,44.7,i0,0,39.0
a1,b4,c4,d19,2,18.0,1002.0,NE,1.79,i0,0,35.0
a1,b4,c4,d20,1,16.0,1003.0,SE,3.13,i0,0,63.0
a1,b4,c4,d21,1,15.0,1003.0,SE,4.92,i0,0,95.0
a1,b4,c4,d22,-1,17.0,1004.0,SE,6.71,i0,0,79.0
a1,b4,c4,d23,0,14.0,1004.0,cv,0.89,i0,0,75.0
a1,b4,c5,d0,4,12.0,1004.0,cv,1.78,i0,0,97.0
a1,b4,c5,d1,4,10.0,1004.0,cv,2.67,i0,0,110.0
a1,b4,c5,d2,3,10.0,1003.0,NW,3.13,i0,0,111.0
a1,b4,c5,d3,3,10.0,1003.0,cv,0.89,i0,0,98.0
a1,b4,c5,d4,3,8.0,1003.0,NW,1.79,i0,0,97.0
a1,b4,c5,d5,2,11.0,1003.0,cv,0.89,i0,0,86.0
a1,b4,c5,d6,4,9.0,1003.0,NW,3.13,i0,0,58.0
a1,b4,c5,d7,4,13.0,1003.0,cv,0.89,i0,0,60.0
a1,b4,c5,d8,0,20.0,1003.0,NW,1.79,i0,0,55.0
a1,b4,c5,d9,0,21.0,1003.0,NE,1.79,i0,0,39.0
a1,b4,c5,d10,-4,22.0,1004.0,NW,8.94,i0,0,33.0
a1,b4,c5,d11,-4,23.0,1003.0,NW,18.77,i0,0,34.0
a1,b4,c5,d12,-5,24.0,1003.0,NW,29.95,i0,0,34.0
a1,b4,c5,d13,-5,25.0,1002.0,NW,39.78,i0,0,37.0
a1,b4,c5,d14,-5,26.0,1001.0,NW,50.96,i0,0,38.0
a1,b4,c5,d15,-5,26.0,1001.0,NW,63.03,i0,0,32.0
a1,b4,c5,d16,-5,27.0,1000.0,NW,72.86,i0,0,30.0
a1,b4,c5,d17,-4,26.0,1000.0,NW,81.8,i0,0,26.0
a1,b4,c5,d18,-1,23.0,1001.0,NW,86.72,i0,0,23.0
a1,b4,c5,d19,0,22.0,1001.0,NW,89.85,i0,0,28.0
a1,b4,c5,d20,2,19.0,1002.0,cv,0.89,i0,0,37.0
a1,b4,c5,d21,3,18.0,1004.0,NE,1.79,i0,0,43.0
a1,b4,c5,d22,3,17.0,1004.0,NW,0.89,i0,0,30.0
a1,b4,c5,d23,4,16.0,1004.0,NE,3.13,i0,0,31.0
a1,b4,c6,d0,6,16.0,1005.0,cv,0.89,i0,0,40.0
a1,b4,c6,d1,5,13.0,1005.0,NE,1.79,i0,0,46.0
a1,b4,c6,d2,4,14.0,1005.0,NW,3.13,i0,0,30.0
a1,b4,c6,d3,5,12.0,1006.0,NW,7.15,i0,0,27.0
a1,b4,c6,d4,4,13.0,1006.0,NW,10.28,i0,0,26.0
a1,b4,c6,d5,4,13.0,1007.0,NW,13.41,i0,0,17.0
a1,b4,c6,d6,4,16.0,1007.0,NW,18.33,i0,0,19.0
a1,b4,c6,d7,5,17.0,1008.0,NE,3.13,i0,0,15.0
a1,b4,c6,d8,5,19.0,1009.0,NW,4.02,i0,0,27.0
a1,b4,c6,d9,5,21.0,1009.0,NW,8.04,i0,0,23.0
a1,b4,c6,d11,3,23.0,1009.0,cv,4.02,i0,0,18.0
a1,b4,c6,d12,3,24.0,1008.0,NW,3.13,i0,0,14.0
a1,b4,c6,d13,2,25.0,1007.0,cv,1.79,i0,0,16.0
a1,b4,c6,d14,3,26.0,1006.0,cv,3.58,i0,0,20.0
a1,b4,c6,d15,4,26.0,1006.0,SE,4.02,i0,0,29.0
a1,b4,c6,d16,3,26.0,1006.0,SE,7.15,i0,0,45.0
a1,b4,c6,d17,4,25.0,1006.0,SE,8.94,i0,0,46.0
a1,b4,c6,d18,4,24.0,1007.0,SE,12.07,i0,0,48.0
a1,b4,c6,d19,3,23.0,1007.0,SE,16.99,i0,0,47.0
a1,b4,c6,d20,4,21.0,1008.0,SE,20.12,i0,0,39.0
a1,b4,c6,d21,5,20.0,1009.0,SE,23.25,i0,0,53.0
a1,b4,c6,d22,5,18.0,1010.0,SE,25.04,i0,0,55.0
a1,b4,c6,d23,5,19.0,1011.0,SE,29.06,i0,0,50.0
a1,b4,c7,d0,7,16.0,1012.0,SE,33.08,i0,0,69.0
a1,b4,c7,d1,7,15.0,1012.0,SE,37.1,i0,0,80.0
a1,b4,c7,d2,7,15.0,1012.0,SE,38.89,i0,0,88.0
a1,b4,c7,d3,6,14.0,1012.0,SE,40.68,i0,0,62.0
a1,b4,c7,d4,6,14.0,1012.0,cv,0.89,i0,0,54.0
a1,b4,c7,d5,6,14.0,1013.0,SE,0.89,i0,0,66.0
a1,b4,c7,d6,6,14.0,1013.0,SE,1.78,i0,0,64.0
a1,b4,c7,d7,7,15.0,1013.0,SE,2.67,i0,0,79.0
a1,b4,c7,d8,7,18.0,1013.0,SE,5.8,i0,0,82.0
a1,b4,c7,d9,6,19.0,1013.0,SE,7.59,i0,0,80.0
a1,b4,c7,d10,6,21.0,1012.0,SE,9.38,i0,0,63.0
a1,b4,c7,d11,5,22.0,1011.0,SE,13.4,i0,0,54.0
a1,b4,c7,d12,7,20.0,1010.0,SE,17.42,i0,0,59.0
a1,b4,c7,d13,5,20.0,1010.0,SE,22.34,i0,0,53.0
a1,b4,c7,d14,6,20.0,1009.0,SE,25.47,i0,1,39.0
a1,b4,c7,d15,9,15.0,1009.0,SE,29.49,i0,2,40.0
a1,b4,c7,d16,11,14.0,1009.0,SE,31.28,i0,3,42.0
a1,b4,c7,d17,11,13.0,1008.0,cv,0.89,i0,4,46.0
a1,b4,c7,d18,11,13.0,1008.0,NW,4.92,i0,5,44.0
a1,b4,c7,d19,11,13.0,1008.0,NW,8.05,i0,6,41.0
a1,b4,c7,d20,12,12.0,1007.0,NE,1.79,i0,7,58.0
a1,b4,c7,d21,12,12.0,1007.0,cv,0.89,i0,8,63.0
a1,b4,c7,d22,12,12.0,1007.0,cv,1.78,i0,9,65.0
a1,b4,c7,d23,12,13.0,1007.0,NE,1.79,i0,0,61.0
a1,b4,c8,d0,12,13.0,1006.0,cv,0.89,i0,0,76.0
a1,b4,c8,d1,12,13.0,1005.0,NW,0.89,i0,0,78.0
a1,b4,c8,d2,11,12.0,1003.0,NW,2.68,i0,0,74.0
a1,b4,c8,d3,12,12.0,1004.0,NW,4.47,i0,0,78.0
a1,b4,c8,d4,11,12.0,1004.0,NW,5.36,i0,0,83.0
a1,b4,c8,d5,11,12.0,1005.0,NW,7.15,i0,0,79.0
a1,b4,c8,d6,12,13.0,1005.0,NW,8.94,i0,0,88.0
a1,b4,c8,d7,12,13.0,1005.0,NW,10.73,i0,0,82.0
a1,b4,c8,d8,13,15.0,1006.0,NW,14.75,i0,0,84.0
a1,b4,c8,d9,13,17.0,1006.0,NW,16.54,i0,0,94.0
a1,b4,c8,d10,13,21.0,1006.0,NW,18.33,i0,0,75.0
a1,b4,c8,d11,12,24.0,1006.0,NW,21.46,i0,0,40.0
a1,b4,c8,d12,9,24.0,1006.0,SE,1.79,i0,0,33.0
a1,b4,c8,d13,9,25.0,1005.0,cv,1.79,i0,0,38.0
a1,b4,c8,d14,7,25.0,1005.0,SE,1.79,i0,0,22.0
a1,b4,c8,d15,9,24.0,1005.0,cv,0.89,i0,0,19.0
a1,b4,c8,d16,4,25.0,1006.0,NW,3.13,i0,0,23.0
a1,b4,c8,d17,2,24.0,1006.0,NW,10.28,i0,0,18.0
a1,b4,c8,d18,-1,23.0,1007.0,NW,15.2,i0,1,20.0
a1,b4,c8,d19,1,23.0,1007.0,NW,21.01,i0,2,20.0
a1,b4,c8,d20,0,22.0,1008.0,NW,25.03,i0,0,25.0
a1,b4,c8,d21,1,21.0,1009.0,NW,29.95,i0,0,35.0
a1,b4,c8,d22,3,21.0,1009.0,NW,33.97,i0,0,28.0
a1,b4,c8,d23,3,20.0,1009.0,NW,37.99,i0,0,28.0
a1,b4,c9,d0,3,19.0,1009.0,NW,42.91,i0,0,31.0
a1,b4,c9,d1,3,20.0,1009.0,NW,46.93,i0,0,26.0
a1,b4,c9,d2,4,18.0,1009.0,NW,48.72,i0,0,22.0
a1,b4,c9,d3,9,15.0,1008.0,cv,0.89,i0,0,16.0
a1,b4,c9,d4,7,15.0,1008.0,cv,1.78,i0,0,20.0
a1,b4,c9,d5,5,12.0,1009.0,NW,1.79,i0,0,24.0
a1,b4,c9,d6,7,14.0,1009.0,NW,4.92,i0,0,33.0
a1,b4,c9,d7,7,16.0,1010.0,NW,8.05,i0,0,32.0
a1,b4,c9,d8,5,19.0,1009.0,NW,12.07,i0,0,44.0
a1,b4,c9,d9,4,21.0,1009.0,NW,15.2,i0,0,76.0
a1,b4,c9,d10,4,23.0,1009.0,NE,3.13,i0,0,27.0
a1,b4,c9,d11,0,25.0,1009.0,cv,0.89,i0,0,24.0
a1,b4,c9,d12,3,26.0,1008.0,SE,1.79,i0,0,21.0
a1,b4,c9,d13,4,26.0,1008.0,SE,5.81,i0,0,28.0
a1,b4,c9,d14,4,26.0,1007.0,SE,8.94,i0,0,32.0
a1,b4,c9,d15,6,26.0,1006.0,SE,12.07,i0,0,70.0
a1,b4,c9,d16,5,26.0,1006.0,SE,15.2,i0,0,41.0
a1,b4,c9,d17,6,26.0,1006.0,SE,19.22,i0,0,29.0
a1,b4,c9,d18,7,24.0,1006.0,SE,24.14,i0,0,23.0
a1,b4,c9,d19,7,22.0,1006.0,SE,29.06,i0,0,24.0
a1,b4,c9,d20,9,21.0,1006.0,SE,33.08,i0,0,27.0
a1,b4,c9,d21,11,19.0,1007.0,SE,36.21,i0,0,35.0
a1,b4,c9,d22,13,18.0,1007.0,SE,39.34,i0,0,46.0
a1,b4,c9,d23,13,17.0,1007.0,SE,42.47,i0,0,56.0
a1,b4,c10,d0,13,16.0,1006.0,SE,45.6,i0,0,80.0
a1,b4,c10,d1,13,15.0,1006.0,SE,48.73,i0,0,83.0
a1,b4,c10,d2,12,15.0,1006.0,SE,50.52,i0,0,86.0
a1,b4,c10,d3,12,13.0,1006.0,SE,51.41,i0,0,92.0
a1,b4,c10,d4,12,13.0,1006.0,SE,52.3,i0,0,98.0
a1,b4,c10,d5,11,12.0,1006.0,cv,0.89,i0,0,98.0
a1,b4,c10,d6,12,13.0,1007.0,NE,1.79,i0,0,104.0
a1,b4,c10,d7,14,15.0,1007.0,cv,0.89,i0,0,106.0
a1,b4,c10,d8,14,18.0,1007.0,cv,1.78,i0,0,111.0
a1,b4,c10,d9,14,19.0,1006.0,NE,1.79,i0,0,117.0
a1,b4,c10,d10,14,22.0,1006.0,cv,0.89,i0,0,102.0
a1,b4,c10,d11,14,25.0,1006.0,cv,2.68,i0,0,99.0
a1,b4,c10,d12,7,27.0,1006.0,NW,3.13,i0,0,184.0
a1,b4,c10,d13,-2,29.0,1005.0,NW,12.07,i0,0,202.0
a1,b4,c10,d14,-2,29.0,1004.0,NW,21.9,i0,0,165.0
a1,b4,c10,d15,-2,29.0,1004.0,NW,30.84,i0,0,159.0
a1,b4,c10,d16,-4,28.0,1004.0,NW,39.78,i0,0,183.0
a1,b4,c10,d17,-5,28.0,1004.0,NW,49.61,i0,0,118.0
a1,b4,c10,d18,-6,26.0,1005.0,NW,58.55,i0,0,61.0
a1,b4,c10,d19,-8,24.0,1006.0,NW,66.6,i0,0,33.0
a1,b4,c10,d20,-10,23.0,1007.0,NW,77.78,i0,0,44.0
a1,b4,c10,d21,-12,22.0,1009.0,NW,86.72,i0,0,60.0
a1,b4,c10,d22,-12,21.0,1010.0,NW,95.66,i0,0,56.0
a1,b4,c10,d23,-12,20.0,1010.0,NW,105.49,i0,0,68.0
a1,b4,c11,d0,-12,19.0,1010.0,NW,115.32,i0,0,51.0
a1,b4,c11,d1,-12,18.0,1010.0,NW,120.24,i0,0,75.0
a1,b4,c11,d2,-13,16.0,1010.0,NW,127.39,i0,0,72.0
a1,b4,c11,d3,-14,16.0,1010.0,NW,133.2,i0,0,77.0
