age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
20,133515,10,0,0,40,Private,Some-college,Never-married,Sales,Other-relative,White,Female,United-States,<=50K
47,213140,11,7688,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
28,154236,9,2597,0,40,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
47,199058,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
29,157313,11,0,0,40,Federal-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
35,224566,10,0,0,60,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
36,189703,9,0,0,60,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
46,190487,9,0,0,28,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,White,Female,Ecuador,<=50K
57,340591,9,0,0,45,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
44,109339,7,0,0,46,Private,11th,Divorced,Machine-op-inspct,Unmarried,Other,Female,Puerto-Rico,<=50K
50,50178,10,4064,0,55,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45,135044,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
56,331569,9,0,0,36,Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,United-States,<=50K
31,270889,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
24,88824,13,0,0,40,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States,<=50K
33,55717,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
65,106910,7,0,0,15,?,11th,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
29,105598,10,0,0,58,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,United-States,<=50K
38,184655,9,0,1740,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31,97405,9,0,0,40,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
36,293528,11,0,0,3,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
62,195543,13,0,0,20,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
40,37997,10,0,0,50,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
31,252752,9,0,2415,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,>50K
22,196280,10,0,0,20,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
19,223326,10,0,1721,35,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,Male,United-States,<=50K
17,117549,7,0,0,35,Private,11th,Never-married,Sales,Own-child,Black,Female,United-States,<=50K
64,286732,4,0,0,40,?,7th-8th,Widowed,?,Not-in-family,White,Female,United-States,<=50K
46,415051,10,0,0,60,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K
45,204205,6,0,0,65,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
34,174724,11,1831,0,40,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Own-child,Black,Female,United-States,<=50K
42,211860,9,0,0,40,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
33,91964,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
29,304595,14,0,0,50,Private,Masters,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
22,145964,13,0,0,40,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States,<=50K
40,140108,5,0,0,40,State-gov,9th,Separated,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
25,231638,10,0,0,24,Private,Some-college,Never-married,Tech-support,Unmarried,White,Female,United-States,<=50K
30,137076,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
24,270872,9,594,0,40,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,?,<=50K
46,56841,14,0,0,45,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
31,437200,10,0,0,40,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,<=50K
39,282951,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
33,281030,9,0,0,94,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
18,274746,9,0,0,20,?,HS-grad,Never-married,?,Unmarried,White,Female,United-States,<=50K
21,155483,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
18,404085,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
48,194772,12,0,1902,40,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
25,140669,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
58,97634,3,0,0,40,?,5th-6th,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
42,52781,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
20,175800,10,0,0,25,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
58,142182,9,0,0,25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
20,267945,10,0,0,15,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
20,230955,8,0,0,35,?,12th,Never-married,?,Not-in-family,Black,Female,United-States,<=50K
35,115215,10,0,0,45,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
36,128382,10,0,0,45,Private,Some-college,Never-married,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
20,218068,10,0,0,23,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
31,345497,6,0,0,40,?,10th,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
63,117681,11,0,0,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
30,368570,9,0,0,50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
49,213140,9,0,1902,60,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32,118551,9,0,0,80,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
34,287315,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
40,91949,16,0,0,40,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States,<=50K
25,330774,5,0,0,40,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
47,102771,16,0,0,40,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
25,181814,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,United-States,<=50K
32,198660,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
53,346754,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
25,478836,10,0,0,40,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
30,327203,9,0,0,40,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
47,198200,13,0,0,50,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
41,152636,9,0,0,50,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,United-States,<=50K
62,171995,6,2829,0,40,Federal-gov,10th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
40,56795,14,14084,0,55,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
26,288959,9,0,0,36,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,United-States,<=50K
66,423883,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
20,447488,5,0,0,30,Private,9th,Never-married,Other-service,Unmarried,White,Male,Mexico,<=50K
31,114691,7,0,0,40,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,Ireland,<=50K
65,136431,9,9386,0,40,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
47,341762,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
36,415578,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
19,184308,10,0,0,30,?,Some-college,Married-civ-spouse,?,Wife,White,Female,United-States,<=50K
45,229967,9,13550,0,50,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
49,188330,9,0,0,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
52,197322,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
17,103810,8,0,0,40,?,12th,Never-married,?,Own-child,White,Male,United-States,<=50K
47,85982,14,0,0,60,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K
26,150226,13,0,0,35,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
24,289886,7,0,0,45,Local-gov,11th,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
52,447579,9,0,0,40,State-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,England,<=50K
57,167864,11,0,0,40,Private,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
54,175262,4,0,0,40,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
49,246739,10,0,0,45,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
36,172775,10,0,0,40,?,Some-college,Divorced,?,Not-in-family,White,Female,United-States,>50K
40,224361,5,0,0,5,?,9th,Divorced,?,Unmarried,White,Female,Cuba,<=50K
43,91959,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
41,564135,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32,158291,9,0,0,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
34,230420,13,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35,153535,9,0,0,36,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Black,Female,United-States,<=50K
37,239409,9,0,0,40,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
37,98360,8,0,0,40,Self-emp-inc,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
53,200190,12,0,0,80,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
28,173944,13,15024,0,65,Self-emp-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
53,194791,9,0,0,45,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
68,174695,10,0,0,25,Without-pay,Some-college,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,United-States,<=50K
43,216697,10,0,0,32,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Other,Male,United-States,<=50K
39,198841,13,0,0,60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,>50K
23,307267,13,0,0,10,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
27,259873,9,0,0,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,>50K
44,367749,13,0,0,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Mexico,<=50K
50,68898,16,0,0,55,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
47,98012,14,7688,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
41,190786,11,7298,0,40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
53,42740,10,0,0,39,Private,Some-college,Separated,Other-service,Own-child,White,Female,United-States,<=50K
32,177855,9,0,0,55,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
49,125421,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,>50K
44,173981,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
24,229553,9,0,0,20,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,?,<=50K
65,316093,15,0,1668,40,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
39,358837,10,0,0,40,Private,Some-college,Never-married,Tech-support,Unmarried,Black,Female,United-States,<=50K
48,195949,10,0,0,42,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
28,161290,10,0,0,40,?,Some-college,Never-married,?,Own-child,Black,Female,United-States,<=50K
41,173938,15,0,0,50,Private,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,Male,?,>50K
21,243368,1,0,0,25,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,Mexico,<=50K
38,76878,7,5178,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
42,33126,12,0,0,60,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
33,200289,14,0,0,19,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,<=50K
48,105808,5,0,0,40,Private,9th,Widowed,Transport-moving,Unmarried,White,Male,United-States,>50K
22,203182,10,0,0,43,Private,Some-college,Separated,Sales,Unmarried,White,Female,United-States,<=50K
19,139466,10,0,0,25,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
28,150025,7,0,0,40,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,?,<=50K
29,199074,9,0,0,20,?,HS-grad,Never-married,?,Own-child,White,Male,United-States,<=50K
29,214385,7,0,0,20,Local-gov,11th,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
25,96268,7,0,0,40,Private,11th,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
58,172618,15,0,0,45,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
59,195467,14,0,0,40,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
50,116814,9,0,0,40,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K
66,28367,9,0,0,40,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
22,32732,10,0,0,50,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
22,214635,9,0,0,42,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
46,295334,16,0,0,60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
47,263984,9,0,0,40,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,Puerto-Rico,<=50K
19,206399,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,United-States,<=50K
31,176185,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,France,>50K
24,201603,9,0,0,30,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
58,34788,10,0,1887,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
61,243493,9,0,0,12,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
22,148294,7,0,0,35,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
46,182533,13,0,0,40,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Philippines,<=50K
19,405526,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
45,67001,10,0,0,50,Self-emp-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
35,198841,9,0,0,40,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
34,129775,9,0,0,40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
19,188568,10,0,0,40,Private,Some-college,Never-married,Priv-house-serv,Not-in-family,White,Female,United-States,<=50K
50,162868,9,0,0,45,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
23,38151,7,0,0,40,Private,11th,Never-married,Other-service,Other-relative,White,Male,Philippines,<=50K
38,169104,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
30,127610,13,0,0,20,Private,Bachelors,Never-married,Sales,Own-child,White,Female,Greece,<=50K
23,410446,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
35,111635,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
67,116502,9,0,0,30,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
63,181863,13,0,0,27,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
54,146834,9,0,0,45,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
23,232799,9,2977,0,55,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K
46,265266,13,0,1902,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
25,125159,12,0,0,40,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,Jamaica,<=50K
56,136164,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
43,304175,14,0,0,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
40,90737,10,0,1887,40,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
45,101299,16,0,0,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
28,163862,13,5178,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
