age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
44,417,2,322,5,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
25,0,6,172,2,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
28,237,19,498,7,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
36,8135,20,522,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
43,704,18,116,1,-1,0,management,married,tertiary,no,no,no,cellular,jul,unknown,no
34,36,28,55,1,-1,0,self-employed,single,tertiary,no,no,no,telephone,jan,unknown,no
33,1219,18,51,3,367,4,blue-collar,married,secondary,no,yes,no,cellular,may,other,no
38,262,3,315,2,180,6,admin.,single,secondary,no,no,no,cellular,feb,failure,yes
39,394,17,981,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
40,-666,27,107,2,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
44,-972,16,114,2,-1,0,housemaid,married,primary,yes,yes,yes,unknown,may,unknown,no
36,854,2,130,1,-1,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,no
27,1600,4,603,2,259,1,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,no
46,96,19,217,1,-1,0,blue-collar,single,primary,no,yes,no,cellular,nov,unknown,no
32,251,25,272,6,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,no
36,25,27,127,4,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
30,179,25,111,2,-1,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,no
37,195,1,10,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,no
37,601,30,422,1,-1,0,self-employed,divorced,tertiary,no,yes,no,unknown,may,unknown,no
28,9664,24,497,2,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
26,285,6,265,2,342,2,unemployed,married,secondary,no,yes,no,cellular,may,failure,no
48,318,5,1017,4,-1,0,entrepreneur,single,tertiary,no,yes,no,cellular,feb,unknown,yes
35,3889,19,265,2,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
35,793,17,106,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
36,540,7,95,2,-1,0,admin.,married,secondary,no,no,yes,cellular,aug,unknown,no
36,5957,18,138,2,-1,0,technician,divorced,secondary,no,yes,no,cellular,nov,unknown,no
23,486,3,87,1,-1,0,student,single,secondary,no,no,no,cellular,mar,unknown,no
34,13683,3,115,3,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,no
38,922,17,388,2,-1,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,no
30,536,2,309,1,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,yes
51,8758,31,92,2,-1,0,technician,married,secondary,no,no,no,telephone,jul,unknown,no
21,794,5,191,1,-1,0,student,single,secondary,no,no,no,cellular,jun,unknown,yes
28,0,25,201,1,-1,0,student,married,secondary,no,no,no,unknown,may,unknown,no
46,-824,7,429,3,-1,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,yes
37,987,14,306,2,-1,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,no
35,0,6,343,3,351,1,services,married,secondary,no,yes,no,cellular,may,failure,no
25,530,26,88,1,-1,0,management,single,tertiary,no,no,no,cellular,may,unknown,no
41,72,7,764,3,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
46,326,26,182,7,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
47,12245,7,1103,3,-1,0,management,married,unknown,no,no,no,cellular,jul,unknown,no
51,12061,17,150,1,188,1,technician,married,secondary,no,yes,no,cellular,nov,failure,no
42,52,16,432,1,-1,0,self-employed,married,tertiary,no,yes,no,cellular,apr,unknown,no
31,1023,9,219,1,-1,0,management,single,unknown,no,no,yes,cellular,jul,unknown,no
56,175,8,188,1,-1,0,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,no
29,445,28,489,2,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
31,6,29,821,1,-1,0,blue-collar,divorced,secondary,no,yes,no,cellular,jan,unknown,no
29,1016,27,33,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
33,658,21,307,1,208,1,self-employed,single,tertiary,no,yes,no,cellular,oct,success,yes
54,1383,30,622,4,-1,0,admin.,divorced,secondary,no,yes,yes,cellular,jul,unknown,no
53,90,20,67,5,-1,0,management,married,secondary,no,yes,no,telephone,apr,unknown,no
29,200,4,87,2,-1,0,student,single,secondary,no,yes,no,unknown,jun,unknown,no
54,1765,14,188,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
56,31,12,215,2,-1,0,management,married,primary,no,yes,no,cellular,may,unknown,no
35,1511,12,226,4,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,no
45,261,9,123,1,-1,0,retired,divorced,primary,no,no,no,unknown,jun,unknown,no
42,245,14,103,2,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,no
42,343,25,87,4,-1,0,technician,divorced,tertiary,no,no,no,cellular,aug,unknown,no
40,-5,6,78,2,-1,0,technician,single,unknown,no,yes,no,unknown,may,unknown,no
34,3282,24,143,4,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
63,180,15,390,2,182,5,blue-collar,married,secondary,no,no,no,cellular,jul,success,yes
44,106,17,17,1,175,1,technician,divorced,secondary,no,yes,no,unknown,nov,failure,no
49,49,9,232,1,-1,0,management,divorced,primary,no,no,no,unknown,jun,unknown,no
32,2979,25,156,1,-1,0,technician,single,secondary,no,no,no,cellular,may,unknown,no
32,-1500,27,157,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
59,0,22,239,1,-1,0,management,divorced,tertiary,yes,no,no,cellular,may,unknown,no
37,58,28,75,20,-1,0,management,married,secondary,no,no,no,telephone,aug,unknown,no
35,671,10,112,1,-1,0,management,single,tertiary,no,yes,no,cellular,mar,unknown,yes
43,30,14,60,5,371,2,blue-collar,married,secondary,no,no,no,cellular,may,failure,no
32,0,21,102,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,nov,unknown,no
47,372,15,257,1,-1,0,management,single,tertiary,no,no,no,cellular,jun,unknown,yes
42,782,3,285,1,-1,0,technician,married,tertiary,no,no,no,cellular,apr,unknown,no
34,10350,8,187,3,-1,0,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,no
56,-1122,21,220,1,-1,0,retired,married,secondary,yes,yes,yes,cellular,nov,unknown,no
46,2232,13,121,1,-1,0,admin.,divorced,secondary,no,no,no,cellular,feb,unknown,yes
47,192,7,47,1,-1,0,admin.,married,primary,no,yes,no,unknown,may,unknown,no
31,1326,7,689,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
60,1766,5,344,1,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,no
25,-230,21,113,1,-1,0,unemployed,single,secondary,no,yes,no,cellular,jul,unknown,no
29,2870,16,988,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,yes
32,62,13,120,1,-1,0,technician,married,primary,no,yes,yes,unknown,may,unknown,no
35,855,12,549,1,300,1,blue-collar,single,secondary,no,yes,no,cellular,may,success,yes
47,1863,14,151,4,-1,0,admin.,married,secondary,no,yes,yes,cellular,may,unknown,no
59,153,5,268,2,-1,0,blue-collar,divorced,primary,no,no,no,cellular,aug,unknown,no
58,4007,30,598,4,-1,0,retired,married,primary,no,no,no,cellular,nov,unknown,no
53,217,11,121,5,-1,0,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,no
53,122,27,98,1,-1,0,admin.,divorced,tertiary,no,no,no,cellular,apr,unknown,no
29,-368,5,151,1,-1,0,technician,single,secondary,yes,yes,no,cellular,may,unknown,no
50,1822,20,6,1,-1,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,no
55,197,8,256,1,-1,0,retired,married,tertiary,no,no,yes,cellular,jul,unknown,no
41,75,20,351,2,-1,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,no
31,154,15,454,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,no
41,0,5,400,1,-1,0,unemployed,married,secondary,no,yes,yes,cellular,may,unknown,yes
45,809,13,155,2,363,4,technician,divorced,secondary,no,yes,no,cellular,may,failure,no
24,541,5,622,4,-1,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,no
52,1355,30,131,1,241,1,management,married,tertiary,no,yes,no,cellular,jan,failure,no
50,3924,20,122,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
31,3298,21,175,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
42,166,16,319,5,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,no
51,276,26,217,2,-1,0,services,married,secondary,no,no,no,cellular,aug,unknown,no
29,476,18,427,1,-1,0,self-employed,single,tertiary,no,yes,no,cellular,may,unknown,yes
44,-1621,3,171,5,-1,0,services,married,secondary,no,yes,yes,unknown,jun,unknown,no
44,241,14,164,3,-1,0,housemaid,married,primary,no,yes,no,telephone,jul,unknown,no
43,-715,30,67,3,-1,0,blue-collar,married,unknown,yes,yes,no,unknown,may,unknown,no
46,3749,13,69,19,-1,0,admin.,divorced,tertiary,no,yes,no,unknown,may,unknown,no
32,388,4,846,2,-1,0,management,single,secondary,no,no,no,telephone,may,unknown,no
40,446,16,1252,1,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,yes
45,586,28,32,3,-1,0,technician,single,secondary,no,no,yes,cellular,jul,unknown,no
54,451,18,42,4,280,5,retired,divorced,secondary,no,no,yes,cellular,may,failure,no
32,2696,21,445,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
24,125,11,477,1,-1,0,student,single,secondary,no,no,no,cellular,aug,unknown,no
38,281,16,235,2,335,2,admin.,married,secondary,no,yes,no,cellular,apr,failure,no
35,1467,7,381,1,-1,0,technician,single,secondary,no,yes,yes,cellular,may,unknown,no
49,171,4,19,3,175,2,blue-collar,married,secondary,no,no,no,cellular,feb,other,no
41,650,7,149,5,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
33,1248,8,359,1,-1,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,no
36,0,17,138,5,-1,0,blue-collar,married,secondary,yes,no,yes,unknown,jun,unknown,no
60,211,26,480,2,189,1,housemaid,married,primary,no,no,no,cellular,feb,failure,no
35,8000,13,331,1,90,3,management,married,tertiary,no,no,no,cellular,may,success,yes
28,623,18,25,41,-1,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,no
46,1941,2,90,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,no
33,1636,27,165,1,-1,0,technician,single,tertiary,no,yes,no,cellular,feb,unknown,yes
32,23,11,425,2,-1,0,services,married,unknown,no,no,no,cellular,jul,unknown,no
25,219,4,576,1,96,1,management,single,tertiary,no,no,no,cellular,aug,success,yes
39,1439,28,73,6,-1,0,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,no
46,229,17,191,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
34,0,20,34,29,-1,0,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,no
29,-643,18,277,1,-1,0,blue-collar,married,secondary,yes,yes,no,cellular,jul,unknown,no
38,0,6,414,2,-1,0,unknown,married,primary,no,no,no,unknown,jun,unknown,no
35,8,20,19,6,-1,0,technician,married,secondary,no,yes,yes,cellular,apr,unknown,no
32,192,16,303,5,-1,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,no
29,93,11,161,4,-1,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,no
35,272,11,163,2,-1,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,no
64,1977,24,160,2,-1,0,retired,married,primary,no,no,no,cellular,feb,unknown,no
25,53,14,313,4,-1,0,admin.,single,secondary,yes,yes,no,unknown,may,unknown,no
38,171,6,60,1,272,3,management,single,tertiary,no,yes,yes,cellular,may,failure,no
42,-1300,14,89,1,-1,0,admin.,married,secondary,yes,no,no,unknown,may,unknown,no
52,55,6,186,1,-1,0,blue-collar,divorced,primary,no,yes,yes,unknown,may,unknown,no
54,551,28,431,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,no
63,12067,20,2187,1,-1,0,retired,married,primary,no,no,no,telephone,oct,unknown,no
50,536,20,75,3,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,no
36,99,10,86,1,85,1,technician,married,tertiary,no,yes,yes,cellular,feb,failure,no
41,526,15,229,5,268,4,management,married,tertiary,no,yes,no,cellular,may,failure,no
30,704,25,524,10,-1,0,services,divorced,secondary,no,yes,no,cellular,jul,unknown,no
30,1570,26,260,1,-1,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,no
59,-892,13,129,1,-1,0,retired,married,tertiary,no,yes,no,unknown,may,unknown,no
37,168,5,227,1,-1,0,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,no
39,7313,20,99,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
40,-27,1,221,1,-1,0,services,single,secondary,no,no,yes,unknown,jul,unknown,no
58,183,22,246,2,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,no
60,5207,4,160,1,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,no
52,-309,19,500,2,-1,0,retired,divorced,tertiary,no,yes,no,unknown,jun,unknown,yes
37,1116,17,184,1,-1,0,self-employed,single,tertiary,no,no,no,unknown,jun,unknown,no
39,5142,3,157,1,-1,0,management,married,tertiary,no,no,no,cellular,jun,unknown,no
43,983,26,97,1,-1,0,unemployed,single,tertiary,no,yes,no,cellular,feb,unknown,yes
34,409,20,104,4,-1,0,services,married,secondary,no,yes,no,cellular,apr,unknown,no
47,25,16,81,6,-1,0,blue-collar,divorced,secondary,no,no,yes,cellular,jul,unknown,no
37,1265,4,101,1,-1,0,management,married,tertiary,no,no,yes,unknown,jul,unknown,no
49,852,20,408,1,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
38,-572,5,26,24,-1,0,technician,single,tertiary,no,yes,yes,unknown,jun,unknown,no
41,336,22,162,3,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
32,0,24,151,2,-1,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,no
52,109,30,177,4,248,2,blue-collar,married,primary,no,yes,no,cellular,jan,failure,no
29,4331,7,611,1,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,no
29,170,8,216,1,-1,0,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,no
35,5958,22,215,1,-1,0,management,single,tertiary,no,yes,no,cellular,mar,unknown,yes
35,-269,14,344,4,-1,0,technician,married,tertiary,no,yes,yes,cellular,may,unknown,no
50,1759,19,101,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
35,705,15,177,1,361,3,technician,single,secondary,no,yes,yes,cellular,may,failure,no
40,-626,7,140,4,-1,0,management,divorced,secondary,no,yes,no,cellular,jul,unknown,no
42,4945,2,311,2,-1,0,technician,married,secondary,no,yes,no,cellular,mar,unknown,yes
37,261,22,296,3,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,no
34,215,3,350,3,-1,0,blue-collar,single,secondary,no,no,no,cellular,mar,unknown,yes
33,405,14,99,4,353,1,blue-collar,single,primary,no,yes,no,cellular,may,failure,no
45,475,30,230,2,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
43,2105,30,93,2,-1,0,blue-collar,married,secondary,no,no,no,telephone,apr,unknown,no
35,5,30,153,2,-1,0,services,married,secondary,no,no,no,cellular,jul,unknown,no
44,576,8,128,3,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,no
35,1476,18,209,12,-1,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,no
56,-435,9,185,2,-1,0,admin.,divorced,secondary,yes,yes,yes,unknown,may,unknown,no
33,5235,7,67,3,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
40,0,15,431,2,-1,0,technician,married,secondary,no,no,no,cellular,apr,unknown,no
38,413,13,252,2,183,3,management,married,tertiary,no,no,no,cellular,oct,success,yes
43,3403,12,707,2,97,2,services,single,secondary,no,yes,no,cellular,nov,success,yes
31,-305,20,83,3,-1,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
31,33,15,214,4,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
34,560,5,198,3,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
25,-55,7,242,1,-1,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,no
50,1553,31,53,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,no
38,27,27,62,4,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
44,2226,13,55,1,-1,0,services,married,primary,no,yes,yes,unknown,may,unknown,no
44,23,12,388,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
50,85,21,714,1,-1,0,housemaid,married,primary,no,no,no,cellular,nov,unknown,no
31,115,17,187,1,-1,0,management,single,tertiary,no,no,no,cellular,mar,unknown,yes
81,243,27,340,1,92,1,retired,married,primary,no,no,no,cellular,jan,success,yes
50,0,21,281,2,191,2,blue-collar,married,primary,no,no,no,cellular,nov,failure,no
49,272,17,108,1,-1,0,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,no
40,1011,11,160,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,no
35,208,23,247,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
23,425,3,768,1,-1,0,services,single,secondary,no,yes,no,unknown,jun,unknown,yes
38,376,7,1521,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
38,-2093,9,120,3,-1,0,blue-collar,divorced,secondary,no,yes,yes,unknown,jul,unknown,no
28,1076,2,537,5,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
29,642,2,156,3,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,no
50,2570,18,273,2,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,no
26,79,9,346,3,-1,0,entrepreneur,married,tertiary,no,yes,yes,unknown,may,unknown,no
40,438,15,823,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,no
34,1,9,290,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,no
51,1121,4,824,2,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
34,296,27,609,13,-1,0,self-employed,single,secondary,no,no,no,cellular,aug,unknown,yes
34,-292,19,181,6,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,no
31,358,30,68,3,256,51,management,single,tertiary,no,yes,no,cellular,jan,failure,no
45,1577,17,188,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
56,1671,28,158,2,-1,0,admin.,married,secondary,no,no,no,cellular,may,unknown,no
58,1191,6,78,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
45,1040,26,137,5,-1,0,unemployed,married,secondary,no,no,no,telephone,may,unknown,no
51,1063,4,78,1,-1,0,technician,divorced,secondary,no,no,yes,cellular,aug,unknown,no
31,-219,30,66,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
45,17,18,66,1,152,14,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,no
31,0,28,38,16,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,no
41,70,31,14,1,557,1,entrepreneur,married,tertiary,no,no,no,unknown,may,failure,no
33,0,20,210,2,-1,0,technician,married,secondary,no,yes,no,cellular,apr,unknown,no
50,4,16,51,1,-1,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,no
50,0,2,171,2,-1,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,no
37,242,28,124,3,-1,0,management,single,unknown,no,no,yes,cellular,jul,unknown,no
41,-256,9,35,3,-1,0,admin.,single,secondary,no,no,yes,unknown,may,unknown,no
50,207,4,99,1,-1,0,management,married,tertiary,no,yes,no,cellular,feb,unknown,no
28,324,5,175,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
53,255,4,134,2,272,2,blue-collar,divorced,primary,no,yes,no,cellular,feb,failure,no
39,640,13,220,4,370,2,blue-collar,married,primary,no,yes,no,cellular,may,other,no
43,2643,12,188,3,100,5,technician,married,tertiary,no,no,no,cellular,aug,success,yes
56,8,5,157,2,-1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,no
39,208,29,81,1,240,2,entrepreneur,divorced,tertiary,no,yes,no,cellular,jan,failure,no
27,295,3,148,13,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
36,596,2,372,2,-1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,no
36,539,5,453,2,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
50,565,28,36,3,-1,0,blue-collar,married,primary,no,yes,yes,cellular,aug,unknown,no
50,341,20,670,4,340,2,unknown,married,primary,no,yes,yes,cellular,apr,success,yes
43,206,14,436,1,-1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
